chunk1_id,chunk2_id,subject,cosine_similarity,pair_type,manual_label,chunk1_text,chunk2_text
10521,10535,DBMS,0.771505,near_threshold,0,"UNIT – I Database System Applications: Database: A database is a collection of related data which represents some aspect of the real world. A database system is designed to be built and populated with data for a certain task. Or It is a collection of interrelated data. These can be stored in the form of tables. A database can be of any size and varying complexity. A database may be generated and manipulated manually or it may be computerized. Example:Customer database consists the fields as cname, cno, and ccity Cname Cno Ccity Let us see a simple example of a university database. This database is maintaining information concerning students, courses, and grades in a university environment. The database is organized as five files: The STUDENT file stores data of each student The COURSE file","anda type associated with it. A university organization may have several such record types, including • department, with fields dept_name, building, and budget • course, with fields course_id, title, dept_name, and credits At the physical level, an instructor, department, or student record can be described as a block ofconsecutive storage locations. At the logical level, each such record is described by a type definition, as in the previous codesegment, and the interrelationship of these record types is defined as well. Finally, at the view level, computer users see a set of application programs that hide details of the data types. At the view level, several views of the database are defined, and a database usersees some or all of these views. Instances and Schemas Databases change over ti"
9481,10301,Computer Networks,0.770993,near_threshold,1,"Mbps, and 1 bit takes 20 ms to make a round trip. What is the bandwidth-delay product? If the system data frames are 1000 bits in length, what is the utilization percentage of the link? The link utilization is only 1000/20,000, or 5 percent. For this reason, for a link with a high bandwidth or long delay, the use of Stop-and-Wait ARQ wastes the capacity of the link. 2. Go-Back-N Automatic Repeat Request To improve the efficiency of transmission (filling the pipe), multiple frames must be in transition while waiting for acknowledgment. In other words, we need to let more than one frame be outstanding to keep the channel busy while the sender is waiting for acknowledgment. The first is called Go-Back-N Automatic Repeat. In this protocol we can send several frames before receiving acknowledgm","To improve the efficiency of transmission (filling the pipe), multiple frames must be in transition while waiting for acknowledgment. In other words, we need to let more than one frame be outstanding to keep the channel busy while the sender is waiting for acknowledgment. The first is called Go-Back-N Automatic Repeat. In this protocol we can send several frames before receiving acknowledgments; we keep a copy of these frames until the acknowledgments arrive. In the Go-Back-N Protocol, the sequence numbers are modulo 2m, where m is the size of the sequence number field in bits. The sequence numbers range from 0 to 2 power m- 1. For example, if m is 4, the only sequence numbers are 0 through 15 inclusive. The sender window at any time divides the possible sequence numbers into four regions."
9126,9127,Computer Networks,0.766233,near_threshold,1,"long as the called party is free. For a network that supports only voice traffic, a blocking configuration may be acceptable, since most phone calls are of short duration. For data applications, where a connection may remain active for hours, non-blocking configuration is desirable. Circuit switching uses any of the three technologies: Space- division switches, Time-division switches or a combination of both. In Space-division switching, the paths in the circuit are separated with each other spatially, i.e. different ongoing connections, at a same instant of time, uses different switching paths, which are separated spatially. This was originally developed for the analog environment, and has been carried over to the digital domain. Some of the space switches are crossbar switches, Multi-sta","Multi-stage switches (e.g. Omega Switches). A crossbar switch is shown in Fig. 4.1.4. Basic building block of the switch is a metallic crosspoint or semiconductor gate that can be enabled or disabled by a control unit. • The number of crosspoints grows with the square of the number of attached stations. •Costly for a large switch. • The failure of a crosspoint prevents connection between the two devices whose lines intersect at that crosspoint. •The crosspoints are inefficiently utilized. • Only a small fraction of crosspoints are engaged even if all of the attached devices are active. Some of the above problems can be overcome with the help of multistage space division switches. By splitting the crossbar switch into smaller units and interconnecting them, it is possible to build multistag"
9422,9722,Computer Networks,0.76269,near_threshold,1," The central network device determines the performance and number of nodes the network can handle.  If the central computer, hub, or switch fails, the entire network goes down and all computers are disconnected from the network BUS: a line topology, a bus topology is a network setup in which each computer and network device are connected to a single cable or backbone. Advantages of bus topology  It works well when you have a small network.  It's the easiest network topology for connecting computers or peripherals in a linear fashion.  It requires less cable length than a star topology. Disadvantages of bus topology  It can be difficult to identify the problems if the whole network goes down.  It can be hard to troubleshoot individual device issues.  Bus topology is not great for la","main cable. A tap is a connector that either splices into the main cable or punctures the sheathing of a cable to create a contact with the metallic core. As a signal travels along the backbone, some of its energy is transformed into heat. Therefore, it becomes weaker and weaker as it travels farther and farther. For this reason there is a limit on the number of taps a bus can support and on the distance between those taps. Advantages of a bus topology include ease of installation. Backbone cable can be laid along the most efficient path, then con- nected to the nodes by drop lines of various lengths. In this way, a bus uses less cabling than mesh or star topologies. Disadvantages include difficult reconnection and fault isolation. A bus is usually designed to be optimally efficient at ins"
7535,8527,Operating Systems,0.762436,near_threshold,0,"outermost tracks. These numbers exceed the range of HSC numbers for many ( older ) operating systems, and therefore disks can be configured for any convenient combination of HSC values that falls within the total number of sectors physically on the drive. • There is a limit to how closely packed individual bits can be placed on a physical media, but that limit is growing increasingly more packed as technological advances are made. • Modern disks pack many more sectors into outer cylinders than inner ones, using one of two approaches: o With Constant Linear Velocity, CLV, the density of bits is uniform from cylinder to cylinder. Because there are more sectors in outer cylinders, the disk spins slower when reading those cylinders, causing the rate of bits passing under the read-write head to","working surfaces ), times the number of tracks per surface, times the number of sectors per track, times the number of bytes per sector. A particular physical block of data is specified by providing the head-sector- cylinder number at which it is located. -Moving-head disk mechanism.  In operation the disk rotates at high speed, such as 7200 rpm ( 120 revolutions per second. ) The rate at which data can be transferred from the disk to the computer is composed of several steps: o The positioning time, a.k.a. the seek time or random access time is the time required to move the heads from one cylinder to another, and for the heads to settle down after the move. This is typically the slowest step in the process and the predominant bottleneck to overall transfer rates. o The rotational latency"
7609,8465,Operating Systems,0.761692,near_threshold,1,"This is useful when an algorithm mistakenly replaces a page that in fact is needed again soon. Applications and Page Replacement • Some applications ( most notably database programs ) understand their data accessing and caching needs better than the general-purpose OS, and should therefore be given reign to do their own memory management. • Sometimes such programs are given a raw disk partition to work with, containing raw data blocks and no file system structure. It is then up to the application to use this disk partition as extended memory or for whatever other reasons it sees fit. Allocation of Frames We said earlier that there were two important tasks in virtual memory management: a page-replacement strategy and a frame-allocation strategy. This section covers the second part of that p","page frames. If those frames are 4 KB in size each, that translates to 16 TB of addressable physical memory. ( 32 + 12 = 44 bits of physical address space. )  When a process requests memory ( e.g. when its code is loaded in from disk ), free frames are allocated from a free-frame list, and inserted into that process's page table.  Processes are blocked from accessing anyone else's memory because all of their memory requests are mapped through their page table. There is no way for them to generate an address that maps into any other process's memory space.  The operating system must keep track of each individual process's page table, updating it whenever the process's pages get moved in and out of memory, and applying the correct page table when processing system calls for a particular p"
10562,10563,DBMS,0.761008,near_threshold,1,"(Q11) Find all sailors with a rating above 7. SELECT S.sid, S.sname, S.rating, S.age FROM Sailors AS S WHERE S.rating > 7 (Q16) Find the sids of sailors who have reserved a red boat. SELECT R.sid FROM Boats B, Reserves R WHERE B.bid = R.bid AND B.color = ‗red‘ SELECT S.sname FROM Sailors S, Reserves R, Boats B WHERE S.sid = R.sid ANDR.bid = B.bid AND B.color = ‗red‘ (Q3) Find the colors of boats reserved by Lubber. SELECT B.color FROM Sailors S, Reserves R, Boats B WHERE S.sid = R.sidAND R.bid = B.bid AND S.sname = ‗Lubber‘ (Q4) Find the names of sailors who have reserved at least one boat. SELECT S.sname FROM Sailors S, Reserves R WHERE S.sid = R.sid Expressions and Strings in the SELECT Command SQL supports a more general version of the select-list than just a list of columns. Each item","(Q6) Find the ages of sailors whose name begins and ends with B and has at least threecharacters. SELECT S.age FROM Sailors S WHERE S.sname LIKE ‗B %B‘The only such sailor is Bob, and his age is 63.5. UNION, INTERSECT, AND EXCEPT SQL provides three set-manipulation constructs that extend the basic query form pre-sented earlier. Since the answer to a query is a multiset of rows, it is natural to consider the use of operations such as union, intersection, and difference. SQL supports these operations under the names UNION, INTERSECT, and EXCEPT.4 SQL also provides other set operations: IN (to check if an element is in a given set),op ANY,op ALL(tocom-pare a value with the elements in a given set, using comparison operator op), and EXISTS (to check if a set is empty). IN and EXISTS can be pre"
10580,10596,DBMS,0.760977,near_threshold,0,"newer database systems are relaxing this requirement, in this chapter we will assume that italways holds. 2NF is mainly of historical interest. 3NF and BCNF are important from a database design standpoint. Boyce-Codd Normal Form Let R be a relation schema, X be a subset of the attributes of R, and let A be an attribute of R. R is in Boyce-Codd normal form if for every FD X ! A that holds over R, one of thefollowing statements is true:  A 2 X; that is, it is a trivial FD, or  X is a super key. Note that if we are given a set F of FDs, according to this de nition, we must consider each dependency X ! A in the closure F + to determine whether R is in BCNF. However, we can provethat it is sufficient to check whether the left side of each dependency in F is a super key (by computing the attri","rules for FDs and JDs taken together. Intuitively, we must be able to show that the decomposition of R into fR1; : : : ; Rng is lossless-join whenever the key dependencies (FDs in which the left side is a key for R) hold. ./ fR1; : : : ; Rng is a trivial JD if Ri = R for some i; such a JD always holds. The following result, also due to Date and Fagin, identifies conditions again, detected using only FD information under which we can safely ignore JD information. If a relation schema is in 3NF and each of its keys consists of a single attribute, it isalso in 5NF. The conditions identified in this result are sufficient for a relation to be in 5NF, but not necessary. The result can be very useful in practice because it allows us to conclude that arelation is in 5NF without ever identifying th"
9606,9612,Computer Networks,0.757172,near_threshold,1,"Sequence Number After the bytes have been numbered, TCP assigns a sequence number to each segment that is being sent. The sequence number for each segment is the number of the first byte carried in that segment. Acknowledgment Number The value of the acknowledgment field in a segment defines the number of the next byte a party expects to receive. The acknowledgment number is cumulative. 2 Flow Control TCP, provides flow control. The receiver of the data controls the amount of data that are to be sent by the sender. This is done to prevent the receiver from being overwhelmed with data. The numbering system allows TCP to use a byte-oriented flow control. 3 Error Control To provide reliable service, TCP implements an error control mechanism. Although error control considers a segment as the u","In TCP, connection-oriented transmission requires three phases: 1. connection establishment, 2. data transfer, 3. connection termination. TCP connection establishment(3 way handshaking) 1 The client sends the first segment, a SYN segment, in which only the SYN flag is set. NOTE:A SYN segment cannot carry data, but it consumes one sequence number. 2. The server sends the second segment, a SYN +ACK segment, with 2 flag bits set: SYN and ACK. This segment has a dual purpose. It is a SYN segment for communication in the other direction and serves as the acknowledgment for the SYN segment. It consumes one sequence number. NOTE:A SYN+ACK segment cannot carry data, but does consume one sequence number 3. The client sends the third segment. This is just an ACK segment. It acknowledges the receipt"
9802,10292,Computer Networks,0.755792,near_threshold,0,"times and pass it to the network layer more than once. ● To prevent this from happening, it is generally necessary to assign sequence numbers to outgoing frames, so that the receiver can distinguish retransmis- sions from originals. ● The whole issue of managing the timers and sequence numbers so as to en- sure that each frame is ultimately passed to the network layer at the desti- nation exactly once, no more and no less, is an important part of the duties of the data link layer (and higher layers). 2.1.4. Flow Control: ● Another important design issue that occurs in the data link layer (and higher layers as well) is what to do with a sender that systematically wants to transmit frames faster than the receiver can accept them. This situation can occur when the sender is running on a fast,","unreliable links such as a satellite channel or a long - distance telephone circuit 2. Framing: Frames are the streams of bits received from the network layer into manageable data units. This division of stream of bits is done by Data Link Layer. 3. Physical Addressing: The Data Link layer adds a header to the frame in order to define physical address of the sender or receiver of the frame, if the frames are to be distributed to different systems on the network. 4. Flow Control: A receiving node can receive the frames at a faster rate than it can process the frame. Without flow control, the receiver's buffer can overflow, and frames can get lost. To overcome this problem, the data link layer uses the flow control to prevent the sending node on one side of the link from overwhelming the rec"
10800,10801,DBMS,0.755781,near_threshold,1,"Atomicity: This means that either all of the instructions within the transaction will be reflected in the database, or none of them will be reflected. Say for example, we have two accounts A and B, each containing Rs 1000/-. We now start a transaction to deposit Rs 100/- from account A to Account B. A = A – 100; Write A; Read B; B = B + 100; Write B; Fine, is not it? The transaction has 6 instructions to extract the amount from A and submit it to B. The AFIM will show Rs 900/- in A and Rs 1100/- in B. Now, suppose there is a power failure just after instruction 3 (Write A) has been complete. What happens now? After the system recovers the AFIM will show Rs 900/- in A, but the same Rs 1000/- in B. It would be said that Rs 100/- evaporated in thin air for the power failure. Clearly such a si","failure. Clearly such a situation is not acceptable. The solution is to keep every value calculated by the instruction of the transaction not in any stable storage (hard disc) but in a volatile storage (RAM), until the transaction completes its last instruction. When we see that there has not been any error we do something known as a COMMIT operation. Its job is to write every temporarily calculated value from the volatile storage on to the stable storage. In this way, even if power fails at instruction 3, the post recovery image of the database will show accounts A and B both containing Rs 1000/- , as if the failed transaction had never occurred. Consistency: If we execute a particular transaction in isolation or together with other transaction, (i.e. presumably in a multi-programming env"
10581,10595,DBMS,0.752603,near_threshold,0,"involving key attributes, we can ensure that every relation schema can be decomposed into a collection of 3NF relations using only decompositions that have certain desirable properties DECOMPOSITIONS As we have seen, a relation in BCNF is free of redundancy (to be precise, redundancy that can be detected using FD information), and a relation schema in 3NF comes close. If a relation schema is not in one of these normal forms, the FDs that cause a violation can give us insight into the potential problems.. A decomposition of a relation schema R consists of replacing the relation schema by two (or more) relation schemas that each contain a subset of the attributes of R and together include all attributes in R.","./ fR1; : : : ; R ng is said to hold over a relation R if R1; : : : ; Rn is a lossless-join decomposition of R. An MVD X !! Y over a relation R can be expressed as the join dependency ./ fXY, X(R−Y)g. As an example, in the CTB relation, the MVD C !! T can be expressed as the join dependency ./ fCT,CBg. Unlike FDs and MVDs, there is no set of sound and complete inference rules for JDs. Fifth Normal Form A relation schema R is said to be in fth normal form (5NF) if for every JD ./ fR1; : : : ; Rng that holds over R, one of the following statements is true:  Ri = R for some i, or  The JD is implied by the set of those FDs over R in which the left side is a key for R. The second condition deserves some explanation, since we have not presented inference rules for FDs and JDs taken together. I"
10546,10547,DBMS,0.750957,near_threshold,1,"constraints and checks the authority of users to access data.  Transaction manager, which ensures that the database remains in a consistent (correct) state despite system failures, and that concurrent transaction executions proceed without conflicting.  File manager, which manages the allocation of space on disk storage and the data structures used to represent information stored on disk.  Buffer manager, which is responsible for fetching data from disk storage into main memory, and deciding what data to cache in main memory. The buffer manager is a critical part of the database system, since it enables the database to handle data sizes that are much larger than the size of main memory. Transaction Manager: A transaction is a collection of operations that performs a single logical funct","A transaction is a collection of operations that performs a single logical function in a database application. Each transaction is a unit of both atomicity and consistency. Thus, we require that transactions do not violate any database-consistency constraints. Relational Model The relational model is today the primary data model for commercial data processing applications. It attained its primary position because of its simplicity, which eases the job of the programmer, compared to earlier data models such as the network model or the hierarchical model. Structure of Relational Databases: A relational database consists of a collection of tables, each of which is assigned a unique name. For example, consider the instructor table of Figure:1.5, which stores information about instructors. The"
10928,10929,DBMS,0.750577,near_threshold,0,"o If W_TS(X) >TS(Ti) then the operation is rejected. o If W_TS(X) <= TS(Ti) then the operation is executed. o Timestamps of all the data items are updated. 2. Check the following condition whenever a transaction Ti issues a Write(X) operation: o If TS(Ti) < R_TS(X) then the operation is rejected. o If TS(Ti) < W_TS(X) then the operation is rejected and Ti is rolled back otherwise the operation is executed. Where, TS(TI) denotes the timestamp of the transaction Ti. R_TS(X) denotes the Read time-stamp of data-item X. W_TS(X) denotes the Write time-stamp of data-item X. Validation Based Protocol Validation phase is also known as optimistic concurrency control technique. In the validation based protocol, the transaction is executed in the following three phases:","results are written to the database or system otherwise the transaction is rolled back. Here each phase has the following different timestamps: Start(Ti): It contains the time when Ti started its execution. Validation (T): It contains the time when Ti finishes its read phase and starts its validation i phase. Finish(Ti): It contains the time when Ti finishes its write phase. o This protocol is used to determine the time stamp for the transaction for serialization using the time stamp of the validation phase, as it is the actual phase which determines if the transaction will commit or rollback. o Hence TS(T) = validation(T). o The serializability is determined during the validation process. It can't be decided in advance. o While executing the transaction, it ensures a greater degree of con"
9530,10319,Computer Networks,1,easy_positive,1,"The binary representation of redundant bits, i.e., r4r2r1 is 100, and its corresponding decimal value is 4. Therefore, the error occurs in a 4th bit position. The bit value must be changed from 1 to 0 to correct the error. Wired LANs: Ethernet In 1985, the Computer Society of the IEEE started a project, called Project 802, to set standards to enable intercommunication among equipment from a variety of manufacturers. Project 802 is a way of specifying functions of the physical layer and the data link layer of major LAN protocols. The relationship of the 802 Standard to the traditional OSI model is shown in below Figure. The IEEE has subdivided the data link layer into two sub layers: logical link control (LLC) and media access control). IEEE has also created several physical layer standards","The binary representation of redundant bits, i.e., r4r2r1 is 100, and its corresponding decimal value is 4. Therefore, the error occurs in a 4th bit position. The bit value must be changed from 1 to 0 to correct the error. Wired LANs: Ethernet In 1985, the Computer Society of the IEEE started a project, called Project 802, to set standards to enable intercommunication among equipment from a variety of manufacturers. Project 802 is a way of specifying functions of the physical layer and the data link layer of major LAN protocols. The relationship of the 802 Standard to the traditional OSI model is shown in below Figure. The IEEE has subdivided the data link layer into two sub layers: logical link control (LLC) and media access control). IEEE has also created several physical layer standards"
9624,9646,Computer Networks,0.999459,easy_positive,1,"destination TCP and is considered as lost. TCP uses a 16-bit checksum that is mandatory in every segment 23.64 TCP uses acknowledgments to confirm the receipt of data segments. Control segments that carry no data but consume a sequence number are also acknowledged. ACK segments are never acknowledged. ACK segments do not consume sequence numbers and are not acknowledged. Retransmission The heart of the error control mechanism is the retransmission of segments. When a segment is corrupted, lost, or delayed, it is retransmitted. In modern implementations, a retransmission occurs if the retransmission timer expires or three duplicate ACK segments have arrived. Retransmission After RTO (retransmission time out) Retransmission After Three Duplicate ACK Segments (also called fast retransmission)","destination TCP and is considered as lost. TCP uses a 16-bit checksum that is mandatory in every segment 23.36 TCP uses acknowledgments to confirm the receipt of data segments. Control segments that carry no data but consume a sequence number are also acknowledged. ACK segments are never acknowledged. ACK segments do not consume sequence numbers and are not acknowledged. Retransmission The heart of the error control mechanism is the retransmission of segments. When a segment is corrupted, lost, or delayed, it is retransmitted. In modern implementations, a retransmission occurs if the retransmission timer expires or three duplicate ACK segments have arrived. Retransmission After RTO (retransmission time out) Retransmission After Three Duplicate ACK Segments (also called fast retransmission)"
9619,10359,Computer Networks,0.999019,easy_positive,1,"3. The client TCP sends the last segment, an ACK segment, to confirm the receipt of the FIN segment from the TCP server. This segment contains the acknowledgment number, which is 1 plus the sequence number received in the FIN segment from the server. This segment cannot carry data and consumes no sequence numbers. Half-Close In TCP, one end can stop sending data while still receiving data. This is called a half-close. Although either end can issue a half-close, it is normally initiated by the client. It can occur when the server needs all the data before processing can begin. A good example is sorting. When the client sends data to the server to be sorted, the server needs to receive all the data before sorting can start. This means the client, after sending all the data, can close the con","3. The client TCP sends the last segment, an ACK segment, to confirm the receipt of the FIN segment from the TCP server. This segment contains the acknowledgment number, which is 1 plus the sequence number received inthe FIN segment from the server. This segment cannot carry data and consumes no sequence numbers. Half-Close In TCP, one end can stop sending data while still receiving data. This is called a half-close. Although either end can issue a half-close, it is normally initiated by the client. It can occur when the server needs all the data before processing can begin. A good example is sorting. When the client sends data to the server to be sorted, the server needs to receive all the data before sorting can start. This means the client, after sending all the data, can close the conn"
10611,10820,DBMS,0.99838,easy_positive,1,"transactions. Some transactions, however, can run with a lower isolation level, and the smaller number of locks requested can contribute to improved system performance. For example, a statistical query that finds the average sailor age can be run at the READ COMMITTED level, or even the READ UNCOMMITTED level, because a few incorrect or missing values will not significantly affect the result if the number of sailors is large. The isolation level and access mode can be set using the SET TRANSACTION command. For example, the following command declares the current transaction to be SERIALIZABLE and READ ONLY: SET TRANSACTION ISOLATION LEVEL SERIALIZABLE READ ONLY When a transaction is started, the default is SERIALIZABLE and READ","transactions. Some transactions, however, can run with a lower isolation level, and the smaller number of locks requested can contribute to improved system performance. For example, a statistical query that finds the average sailor age can be run at the READ COMMITTED level, or even the READ UNCOMMITTED level, because a few incorrect or missing values will not significantly affect the result if the number of sailors is large. The isolation level and access mode can be set using the SET TRANSACTION command. For example, the following command declares the current transaction to be SERIALIZABLE and READ ONLY: SET TRANSACTION ISOLATION LEVEL SERIALIZABLE READ ONLY When a transaction is started, the default is SERIALIZABLE and READ WRITE."
9454,10290,Computer Networks,0.996278,easy_positive,1,"Copper wiring, fiber optic cable, radio frequencies, anything that can be used to transmit data is defined on the Physical layer of the OSI Model  Device example: Hub  Used to transmit data Data Link Layer  Is responsible for moving frames from node to node or computer to computer  Can move frames from one adjacent computer to another, cannot move frames across routers  Encapsulation = frame  Requires MAC address or physical address  Protocols defined include Ethernet Protocol and Point-to-Point Protocol (PPP)  Device example: Switch  Two sublayers: Logical Link Control (LLC) and the Media Access Control (MAC) o Logical Link Control (LLC)  –Data Link layer addressing, flow control, address notification, error control o Media Access Control (MAC)  –Determines which computer has a","Copper wiring, fiber optic cable, radio frequencies, anything that can be used to transmit data is defined on the Physical layer of the OSI Model Device example: Hub Used to transmit data Data Link Layer Is responsible for moving frames from node to node or computer to computer Can move frames from one adjacent computer to another, cannot move frames across routers Encapsulation = frame Requires MAC address or physical address Protocols defined include Ethernet Protocol and Point-to-Point Protocol (PPP) Device example: Switch Two sublayers: Logical Link Control (LLC) and the Media Access Control (MAC) o Logical Link Control (LLC) –Data Link layer addressing, flow control, address notification, error control o Media Access Control (MAC) –Determines which computer has access to the network m"
7571,8462,Operating Systems,0.992176,easy_positive,1,"experience the problems more so than worst fit. External fragmentation means that the available memory is broken up into lots of little pieces, none of which is big enough to satisfy the next memory requirement, although the sum total could. • The amount of memory lost to fragmentation may vary with algorithm, usage patterns, and some design decisions such as which end of a hole to allocate and which end to save on the free list. • Statistical analysis of first fit, for example, shows that for N blocks of allocated memory, another 0.5 N will be lost to fragmentation. • Internal fragmentation also occurs, with all memory allocation strategies. This is caused by the fact that memory is allocated in blocks of a fixed size, whereas the actual memory needed will rarely be that exact size. For a","experience the problems more so than worst fit. External fragmentation means that the available memory is broken up into lots of little pieces, none of which is big enough to satisfy the next memory requirement, although the sum total could.  The amount of memory lost to fragmentation may vary with algorithm, usage patterns, and some design decisions such as which end of a hole to allocate and which end to save on the free list.  Statistical analysis of first fit, for example, shows that for N blocks of allocated memory, another 0.5 N will be lost to fragmentation.  Internal fragmentation also occurs, with all memory allocation strategies. This is caused by the fact that memory is allocated in blocks of a fixed size, whereas the actual memory needed will rarely be that exact size. For a"
7536,8533,Operating Systems,0.987766,easy_positive,1,"there are more sectors in outer cylinders, the disk spins slower when reading those cylinders, causing the rate of bits passing under the read-write head to remain constant. This is the approach used by modern CDs and DVDs. o With Constant Angular Velocity, CAV, the disk rotates at a constant angular speed, with the bit density decreasing on outer cylinders. ( These disks would have a constant number of sectors per track on all cylinders. ) DISK ATTACHMENT Disk drives can be attached either directly to a particular host ( a local disk ) or to a network. Host-Attached Storage • Local disks are accessed through I/O Ports as described earlier. • The most common interfaces are IDE or ATA, each of which allow up to two drives per host controller. • SATA is similar with simpler cabling. • High e","Because there are more sectors in outer cylinders, the disk spins slower when reading those cylinders, causing the rate of bits passing under the read-write head to remain constant. This is the approach used by modern CDs and DVDs. o With Constant Angular Velocity, CAV, the disk rotates at a constant angular speed, with the bit density decreasing on outer cylinders. ( These disks would have a constant number of sectors per track on all cylinders. ) DISK ATTACHMENT Disk drives can be attached either directly to a particular host ( a local disk ) or to a network. Host-Attached Storage  Local disks are accessed through I/O Ports as described earlier.  The most common interfaces are IDE or ATA, each of which allow up to two drives per host controller.  SATA is similar with simpler cabling."
7352,8382,Operating Systems,0.9871,easy_positive,1,"CPU). Approaches to multiple-processor schedulinga)Asymmetric multiprocessing One processor is the master, controlling all activities and running all kernel code, while the other runs only user code. b)Symmetric multiprocessing: Each processor schedules its own job. Each processor may have its own private queue of readyprocesses. Processor Affinity Successive memory accesses by the process are often satisfied in cache memory. what happens if the process migrates to another processor. the contents of cache memory must be invalidated for the first processor, cache for the second processor must be repopulated. Most Symmetric multi processor systems try to avoid migration of processes from one processor to another processor, keep a process running on the same processor. This is called processo","CPU). 1) Approaches to multiple-processor schedulinga)Asymmetric multiprocessing One processor is the master, controlling all activities and running all kernel code,while the other runs only user code. b)Symmetric multiprocessing: Each processor schedules its own job. Each processor may have its own private queue of ready processes. 2) Processor Affinity Successive memory accesses by the process are often satisfied in cache memory. what happens if the process migrates to another processor. the contents of cache memory must be invalidated for the first processor, cache for the second processor must be repopulated. Most Symmetric multi processor systems try to avoid migration of processes from one processor to another processor, keep a process running on the same processor. This is called pr"
7269,8286,Operating Systems,0.979069,easy_positive,1,Disadvantages of real-time operating system: o A fewer number of tasks can run simultaneously to avoid errors. o It is not easy for a designer to write complex and difficult algorithms or proficient programs required to get the desired output. o Specific drivers and interrupt signals are required to respond to interrupts quickly. o It may be very expensive due to the involvement of the resources required to work. An operating system is an interface which provides services to both the user and to the programs. It provides an environment for the program to execute. It also provides users with the services of how to execute programs in a convenient manner. The operating system provides some services to program and also to the users of those programs. The specific services provided by the OS a,Disadvantages of real-time operating system: o A fewer number of tasks can run simultaneously to avoid errors. o It is not easy for a designer to write complex and difficult algorithms or proficient programs required to get the desired output. o Specific drivers and interrupt signals are required to respond to interrupts quickly. o It may be very expensive due to the involvement of the resources required to work. An operating system is an interface which provides services to both the user and to the programs. It provides an environment for the program to execute. It also provides users with the services of how to execute programs in a convenient manner. The operating system provides some services to program and also to the users of those programs. The specific services provided by the OS a
9024,9089,Computer Networks,0.977717,easy_positive,1,"Computer networks can be broadly categorized into two types based on transmission •Broadcast networks •Point-to-point networks 1.2.3.1.1 Broadcast Networks Broadcast network have a single communication channel that is shared by all the machines on the network as shown in Figs.1.1.2 and 1.1.3. All the machines on the network receive short messages, called packets in certain contexts, sent by any machine. An address field within the packet specifies the intended recipient. Upon receiving a packet, machine checks the address field. If packet is intended for itself, it processes the packet; if packet is not intended for itself it is simply ignored. Figure 1.1.2 Example of a broadcast network based on shared bus Figure 1.1.3 Example of a broadcast network based on satellite communication This s","Computer networks can be broadly categorized into two types based on transmission Broadcast networks Point-to-point networks Figure 2-2 Point-to-Point Line Configuration Figure 2-3 Multipoint Line Configuration Broadcast Networks Broadcast network have a single communication channel that is shared by all the machines on the network as shown in Figs.1.1.2 and 1.1.3. All the machines on the network receive short messages, called packets in certain contexts, sent by any machine. An address field within the packet specifies the intended recipient. Upon receiving a packet, machine checks the address field. If packet is intended for itself, it processes the packet; if packet is not intended for itself it is simply ignored. This system generally also allows possibility of addressing the packet to"
7498,8514,Operating Systems,0.970186,easy_positive,1,"Counting • When there are multiple contiguous blocks of free space then the system can keep track of the starting address of the group and the number of contiguous free blocks. As long as the average length of a contiguous group of free blocks is greater than two this offers a savings in space needed for the free list. ( Similar to compression techniques used for graphics images when a group of pixels all the same color is encountered. ) Space Maps • Sun's ZFS file system was designed for HUGE numbers and sizes of files, directories, and even file systems. • The resulting data structures could be VERY inefficient if not implemented carefully. For example, freeing up a 1 GB file on a 1 TB file system could involve updating thousands of blocks of free list bit maps if the file was spread acr","Counting  When there are multiple contiguous blocks of free space then the system can keep track of the starting address of the group and the number of contiguous free blocks. As long as the average length of a contiguous group of free blocks is greater than two this offers a savings in space needed for the free list. ( Similar to compression techniques used for graphics images when a group of pixels all the same color is encountered. ) Space Maps  Sun's ZFS file system was designed for HUGE numbers and sizes of files, directories, and even file systems.  The resulting data structures could be VERY inefficient if not implemented carefully. For example, freeing up a 1 GB file on a 1 TB file system could involve updating thousands of blocks of free list bit maps if the file was spread acr"
10584,10794,DBMS,0.968266,easy_positive,1,"dependencies in F and F ; all FDs in F + are then sure to be satisfied. To enforce F , we need to examine only relation X (on inserts to that relation). To enforce F , we need to examine only relation Y. NORMALIZATION Having covered the concepts needed to understand the role of normal forms and de- compositionsin database design, we now consider algorithms for converting relations to BCNF or 3NF. If a relation schema is not in BCNF, it is possible to obtain a lossless-join decomposition into a collection of BCNF relation schemas. Unfortunately, there may not be any dependency-preserving decomposition into a collection of BCNF relation schemas Decomposition into BCNF We now present an algorithm for decomposing a relation schema R into a collection of BCNF relation schemas: 1. Suppose that R","That is, if we take the dependencies in FX and FY and compute the closure of their union, we get back all dependencies in the closure of F. Therefore, we need to enforce only the dependencies in FX and FY ; all FDs in F + are then sure to be satisfied. To enforce FX , we need to examine only relation X (on inserts to that relation). To enforce FY , we need to examine only relation Y. NORMALIZATION Having covered the concepts needed to understand the role of normal forms and de-compositions in database design, we now consider algorithms for converting relations to BCNF or 3NF. If a relation schema is not in BCNF, it is possible to obtain a lossless-join decomposition into a collection of BCNF relation schemas.. Unfortunately, there may not be any dependency-preserving decomposition into a c"
